Aeródromos,Aeródromos privados - pistas de pouso e decolagem,2387,3422,1040,0.3e2,15/F/A/Y/T,Asfalto,,0.4743e4,10 - ,0.4744e4,28 - ,0,0
Aeródromos,Aeródromos privados - pistas de pouso e decolagem,3625,3430,900,0.3e2,5700 Kg /   0.50 MPa,Asfalto,,0.4759e4,01 - ,0.476e4,19 - ,0,0
Aeródromos,Aeródromos privados - pistas de pouso e decolagem,917,3440,1240,0.23e2,8/F/C/Y/U,Asfalto,,0.4779e4,03 - ,0.478e4,21 - ,0,0
Aeródromos,Aeródromos privados - pistas de pouso e decolagem,1494,3446,1500,0.23e2,14/F/B/Y/T,Asfalto,,0.4791e4,10 - ,0.4792e4,28 - ,0,0
Aeródromos,Aeródromos privados - pistas de pouso e decolagem,1667,3448,953,0.18e2,5670 Kg /   0.50 MPa,Asfalto,,0.4795e4,16 - ,0.4796e4,34 - ,0,0
Aeródromos,Aeródromos privados - pistas de pouso e decolagem,907,3449,1000,0.23e2,9/F/B/X/T,Asfalto,,0.4797e4,05 - ,0.4798e4,23 - ,0,0
Aeródromos,Aeródromos privados - pistas de pouso e decolagem,3729,3452,1000,0.25e2,8/F/B/X/T,Asfalto,,0.4803e4,05 - ,0.4804e4,23 - ,0,0
Aeródromos,Aeródromos privados - pistas de pouso e decolagem,5221,3464,900,0.2e2,13/F/B/Y/T,Asfalto,,0.4827e4,17 - ,0.4828e4,35 - ,0,0
Aeródromos,Aeródromos privados - pistas de pouso e decolagem,4759,3482,1600,0.24e2,13/F/B/Y/T,Asfalto,,0.4863e4,18 - ,0.4864e4,36 - ,0,0
Aeródromos,Aeródromos privados - pistas de pouso e decolagem,5044,3497,1099,0.15e2,5700 Kg /   0.50 MPa,Asfalto,,0.4893e4,10 - ,0.4894e4,28 - ,0,0
Aeródromos,Aeródromos privados - pistas de pouso e decolagem,2509,3531,1000,0.18e2,5700 Kg /   0.62 MPa,Asfalto,,0.4961e4,12 - ,0.4962e4,30 - ,0,0
Aeródromos,Aeródromos privados - pistas de pouso e decolagem,3053,3537,990,0.18e2,10/F/A/Y/T,Asfalto,,0.4973e4,07 - ,0.4974e4,25 - ,0,0
Aeródromos,Aeródromos privados - pistas de pouso e decolagem,4582,3544,1020,0.2e2,15/F/B/X/U,Asfalto,,0.4987e4,10 - ,0.4988e4,28 - ,0,0
Aeródromos,Aeródromos privados - pistas de pouso e decolagem,5345,3595,1000,0.18e2,8/F/B/Y/U,Asfalto,,0.5089e4,17 - ,0.509e4,35 - ,0,0
Aeródromos,Aeródromos privados - pistas de pouso e decolagem,1348,3597,600,0.18e2,6/F/B/Z/U,Asfalto,,0.5093e4,03 - ,0.5094e4,21 - ,0,0
Aeródromos,Aeródromos privados - pistas de pouso e decolagem,1537,3608,900,0.23e2,4/F/B/Y/T,Asfalto,,0.5115e4,01 - ,0.5116e4,19 - ,0,0
Aeródromos,Aeródromos privados - pistas de pouso e decolagem,2135,3668,1750,0.3e2,18/F/C/Y/T,Asfalto,,0.5235e4,18 - IFR Não Precisão,0.5236e4,36 - IFR Não Precisão,0,0
Aeródromos,Aeródromos privados - pistas de pouso e decolagem,2384,3676,970,0.15e2,5000 Kg /   0.50 MPa,Asfalto,,0.5251e4,10 - ,0.5252e4,28 - ,0,0
